timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-05T20:21:57,sarsa_br17.atsp_gamma0.15_r1,c72661df-d8e6-4087-9af9-c5e0645766c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2686998001299798,5.377323237894902e-06,4.238452025722703e-06,42.5,0.0,10.0,1.497029916677598e-05,0.0,3.5208658334643893e-06,1.849116500024037e-05,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:01,sarsa_br17.atsp_gamma0.15_r1,5fb90b1c-28f9-40b9-9c81-ac984d0d164d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4106125999242067,5.977711163141335e-06,4.237670330934603e-06,42.5,0.0,10.0,1.664207444506853e-05,0.0,3.91366277795492e-06,2.0555737223023448e-05,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:06,sarsa_br17.atsp_gamma0.15_r1,76b7ed90-2c00-406a-b04f-4136015b4c87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6785206000786277,7.115892508799103e-06,4.2393834835662855e-06,42.5,0.0,10.0,1.981109992953457e-05,0.0,4.658536111108131e-06,2.4469636040642703e-05,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:13,sarsa_br17.atsp_gamma0.15_r1,81462977-1cdf-467f-820d-440538132dbe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9433465998154127,8.236462966637937e-06,4.238288202125276e-06,42.5,0.0,10.0,2.292996715162493e-05,0.0,5.393008610958027e-06,2.832297576258296e-05,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:18,sarsa_br17.atsp_gamma0.15_r1,ad8ffa6c-d199-492d-8fa1-19c18da8afba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3216951999347657,5.600398501525671e-06,4.237284437290903e-06,42.5,0.0,10.0,1.559527347320303e-05,0.0,3.6629872221965344e-06,1.9258260695399564e-05,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:22,sarsa_br17.atsp_gamma0.15_r1,00c31145-3f6a-488d-83da-daa52b15536f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5293858998920768,2.2422869497732247e-06,4.235637840430484e-06,42.5,0.0,10.0,6.243624235341689e-06,0.0,1.466996110846392e-06,7.71062034618808e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:26,sarsa_br17.atsp_gamma0.15_r1,277bd2f3-6c03-4258-a61d-5c975f3d72be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5202776999212801,2.204489711756011e-06,4.237140496487853e-06,42.5,0.0,10.0,6.137897223137165e-06,0.0,1.4427486108615997e-06,7.580645833998765e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:29,sarsa_br17.atsp_gamma0.15_r1,c993c2ef-4c73-434f-8ec5-62a6ba217ce0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5184442999307066,2.1959764755650617e-06,4.23570376964038e-06,42.5,0.0,10.0,6.113771387511709e-06,0.0,1.4375997222183893e-06,7.551371109730099e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:33,sarsa_br17.atsp_gamma0.15_r1,cfbb0652-09ca-443f-93b9-7b7d173b6cbe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5546923999208957,3.1821709883937453e-08,5.7368209639208184e-08,42.5,0.0,10.0,6.544178332842421e-06,0.0,1.5378233329910373e-06,8.082001665833458e-06,0.0,Canada,CAN,quebec,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-71.2,46.8,15.660842895507812,machine,N,1.0,0.0
2026-01-05T20:22:36,sarsa_br17.atsp_gamma0.15_r1,43d6a191-ea8c-4143-9edf-3d639023eeae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5602559000253677,2.3733419796969884e-06,4.236174897202379e-06,42.5,0.0,10.0,6.607629653040528e-06,0.0,1.5536536113359034e-06,8.161283264376431e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
