timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-05T19:42:58,q_learning_br17.atsp_gamma0.15_r1,7adc6d99-28df-4595-906e-efb618e5dc49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5830028001219034,2.468968983310736e-06,4.234917881688536e-06,42.5,0.0,10.0,6.874240417123979e-06,0.0,1.6158783336221757e-06,8.490118750746155e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:01,q_learning_br17.atsp_gamma0.15_r1,bc453927-7fde-4f3c-a33f-1e9842c3c34f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5203799000009894,2.204434236640555e-06,4.236201737685032e-06,42.5,0.0,10.0,6.1376575699089e-06,0.0,1.4427975001227525e-06,7.580455070031652e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:04,q_learning_br17.atsp_gamma0.15_r1,c1018583-708b-4cf8-8541-b806795de1b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.65981540014036,2.795248841147215e-06,4.2364104271476425e-06,42.5,0.0,10.0,7.782231668049159e-06,0.0,1.8298755555103223e-06,9.61210722355948e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:07,q_learning_br17.atsp_gamma0.15_r1,9e703119-47ad-41d0-828c-01b243b54aa9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4762148999143392,2.0170031638058647e-06,4.235489406502569e-06,42.5,0.0,10.0,5.61601374890112e-06,0.0,1.3199163891840729e-06,6.935930138085193e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:09,q_learning_br17.atsp_gamma0.15_r1,8eabe904-8f4e-4d56-9bea-1aec40ad9b8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4678758000954985,1.983128986156711e-06,4.238579951670791e-06,42.5,0.0,10.0,5.521328473049734e-06,0.0,1.2981174998761465e-06,6.8194459729258805e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:12,q_learning_br17.atsp_gamma0.15_r1,5673dbd9-e4e5-4d65-b1ac-6b9ead8d6be4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.489417599979788,2.073390434965397e-06,4.236444367858908e-06,42.5,0.0,10.0,5.772537707525771e-06,0.0,1.3572930552375811e-06,7.129830762763352e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:15,q_learning_br17.atsp_gamma0.15_r1,431f03ff-7ef1-4f3f-83e7-d3ad8580576b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6327096000313759,2.680383471458091e-06,4.236356570731931e-06,42.5,0.0,10.0,7.462613959958415e-06,0.0,1.7545022225628298e-06,9.217116182521244e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:18,q_learning_br17.atsp_gamma0.15_r1,b0ae20ef-7df1-40e8-8558-f5f633f8291c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6555516000371426,2.776487172926842e-06,4.23534497172996e-06,42.5,0.0,10.0,7.730406459530869e-06,0.0,1.817184444775598e-06,9.547590904306468e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:21,q_learning_br17.atsp_gamma0.15_r1,632c6005-da0f-4028-90ee-cd25d1fedaa7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6539060999639332,2.7707961998272425e-06,4.237299820234232e-06,42.5,0.0,10.0,7.714223404440823e-06,0.0,1.8137977775445005e-06,9.528021181985324e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
2026-01-05T19:43:24,q_learning_br17.atsp_gamma0.15_r1,126b9fb2-40d2-4c96-9725-a454ae7831ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6193343000486493,2.6237842957940016e-06,4.23645888107263e-06,42.5,0.0,10.0,7.305026319550558e-06,0.0,1.7174605558264173e-06,9.022486875376976e-06,0.0,Ireland,IRL,leinster,,,Windows-11-10.0.26200-SP0,3.13.5,3.0.8,12,13th Gen Intel(R) Core(TM) i7-1365U,,,-6.2591,53.3382,15.660842895507812,machine,N,1.0,0.0
